GO.ID	Term	Annotated	Significant	Expected	pval	Genes
GO:0009617	response to bacterium	127	26	3.23	6.3e-11	ENSDARG00000002355,ENSDARG00000003570,ENSDARG00000004301,ENSDARG00000004586,ENSDARG00000004763,ENSDARG00000006029,ENSDARG00000008829,ENSDARG00000010423,ENSDARG00000010756,ENSDARG00000016065,ENSDARG00000016771,ENSDARG00000018342,ENSDARG00000018569,ENSDARG00000019521,ENSDARG00000021494,ENSDARG00000023526,ENSDARG00000024032,ENSDARG00000026925,ENSDARG00000028058,ENSDARG00000029476,ENSDARG00000029766,ENSDARG00000031046,ENSDARG00000031976,ENSDARG00000032639,ENSDARG00000033227,ENSDARG00000035188,ENSDARG00000035859,ENSDARG00000036063,ENSDARG00000036084,ENSDARG00000036308,ENSDARG00000037758,ENSDARG00000038010,ENSDARG00000038076,ENSDARG00000039099,ENSDARG00000041041,ENSDARG00000041107,ENSDARG00000041959,ENSDARG00000042613,ENSDARG00000042698,ENSDARG00000042725,ENSDARG00000042816,ENSDARG00000043093,ENSDARG00000043182,ENSDARG00000043531,ENSDARG00000044332,ENSDARG00000044415,ENSDARG00000045561,ENSDARG00000045999,ENSDARG00000052039,ENSDARG00000052045,ENSDARG00000052322,ENSDARG00000052673,ENSDARG00000054155,ENSDARG00000055278,ENSDARG00000055290,ENSDARG00000055705,ENSDARG00000056462,ENSDARG00000056498,ENSDARG00000056874,ENSDARG00000057128,ENSDARG00000057698,ENSDARG00000057741,ENSDARG00000058045,ENSDARG00000058285,ENSDARG00000059006,ENSDARG00000059294,ENSDARG00000062632,ENSDARG00000062646,ENSDARG00000062788,ENSDARG00000062909,ENSDARG00000062998,ENSDARG00000067850,ENSDARG00000068382,ENSDARG00000068857,ENSDARG00000068910,ENSDARG00000068966,ENSDARG00000068969,ENSDARG00000068991,ENSDARG00000068993,ENSDARG00000068995,ENSDARG00000069733,ENSDARG00000069844,ENSDARG00000070721,ENSDARG00000074246,ENSDARG00000074378,ENSDARG00000075045,ENSDARG00000075161,ENSDARG00000075163,ENSDARG00000075230,ENSDARG00000077308,ENSDARG00000077809,ENSDARG00000078258,ENSDARG00000086254,ENSDARG00000087857,ENSDARG00000087985,ENSDARG00000088251,ENSDARG00000088680,ENSDARG00000089901,ENSDARG00000090615,ENSDARG00000090730,ENSDARG00000090953,ENSDARG00000092044,ENSDARG00000092381,ENSDARG00000092892,ENSDARG00000095193,ENSDARG00000097181,ENSDARG00000098439,ENSDARG00000098700,ENSDARG00000099169,ENSDARG00000099562,ENSDARG00000100184,ENSDARG00000100534,ENSDARG00000100899,ENSDARG00000101212,ENSDARG00000102175,ENSDARG00000102299,ENSDARG00000102514,ENSDARG00000102776,ENSDARG00000102889,ENSDARG00000102894,ENSDARG00000104045,ENSDARG00000104090,ENSDARG00000104290,ENSDARG00000104654,ENSDARG00000104773,ENSDARG00000104795,ENSDARG00000116628
GO:0048002	antigen processing and presentation of p...	11	5	0.28	4.2e-06	ENSDARG00000013024,ENSDARG00000015887,ENSDARG00000021859,ENSDARG00000033446,ENSDARG00000037487,ENSDARG00000053136,ENSDARG00000058351,ENSDARG00000062489,ENSDARG00000079402,ENSDARG00000079766,ENSDARG00000098618
GO:0006801	superoxide metabolic process	21	6	0.53	1.0e-05	ENSDARG00000005821,ENSDARG00000018283,ENSDARG00000025350,ENSDARG00000026229,ENSDARG00000033735,ENSDARG00000040812,ENSDARG00000041294,ENSDARG00000042644,ENSDARG00000043848,ENSDARG00000056047,ENSDARG00000056374,ENSDARG00000056615,ENSDARG00000058734,ENSDARG00000061758,ENSDARG00000062632,ENSDARG00000070168,ENSDARG00000079183,ENSDARG00000079773,ENSDARG00000087574,ENSDARG00000092003,ENSDARG00000103251
GO:0006956	complement activation	22	6	0.56	1.4e-05	ENSDARG00000007988,ENSDARG00000012694,ENSDARG00000015065,ENSDARG00000019772,ENSDARG00000026335,ENSDARG00000039516,ENSDARG00000039517,ENSDARG00000039579,ENSDARG00000042172,ENSDARG00000043719,ENSDARG00000044612,ENSDARG00000044613,ENSDARG00000052207,ENSDARG00000055278,ENSDARG00000057113,ENSDARG00000057121,ENSDARG00000058053,ENSDARG00000087359,ENSDARG00000087857,ENSDARG00000090730,ENSDARG00000093198,ENSDARG00000095627
GO:0042742	defense response to bacterium	56	10	1.42	5.7e-05	ENSDARG00000003570,ENSDARG00000004586,ENSDARG00000008829,ENSDARG00000010423,ENSDARG00000010756,ENSDARG00000018569,ENSDARG00000024032,ENSDARG00000032639,ENSDARG00000035188,ENSDARG00000036063,ENSDARG00000036084,ENSDARG00000036308,ENSDARG00000038010,ENSDARG00000038076,ENSDARG00000039099,ENSDARG00000041107,ENSDARG00000043093,ENSDARG00000044332,ENSDARG00000044415,ENSDARG00000045561,ENSDARG00000052039,ENSDARG00000052322,ENSDARG00000052673,ENSDARG00000055290,ENSDARG00000056874,ENSDARG00000058045,ENSDARG00000059294,ENSDARG00000062998,ENSDARG00000068382,ENSDARG00000068857,ENSDARG00000068966,ENSDARG00000068969,ENSDARG00000068991,ENSDARG00000068993,ENSDARG00000068995,ENSDARG00000069844,ENSDARG00000074246,ENSDARG00000075161,ENSDARG00000087857,ENSDARG00000087985,ENSDARG00000089901,ENSDARG00000090615,ENSDARG00000092044,ENSDARG00000092381,ENSDARG00000092892,ENSDARG00000095193,ENSDARG00000097181,ENSDARG00000098700,ENSDARG00000099562,ENSDARG00000100184,ENSDARG00000102175,ENSDARG00000102889,ENSDARG00000102894,ENSDARG00000104290,ENSDARG00000104654,ENSDARG00000116628
GO:0006955	immune response	335	32	8.52	0.00014	ENSDARG00000001807,ENSDARG00000002509,ENSDARG00000003061,ENSDARG00000003244,ENSDARG00000003902,ENSDARG00000004196,ENSDARG00000004763,ENSDARG00000004952,ENSDARG00000006266,ENSDARG00000006408,ENSDARG00000006640,ENSDARG00000007358,ENSDARG00000007370,ENSDARG00000007743,ENSDARG00000007988,ENSDARG00000008153,ENSDARG00000008165,ENSDARG00000009087,ENSDARG00000009673,ENSDARG00000010169,ENSDARG00000010482,ENSDARG00000010610,ENSDARG00000010619,ENSDARG00000010729,ENSDARG00000010794,ENSDARG00000011257,ENSDARG00000011449,ENSDARG00000011818,ENSDARG00000012196,ENSDARG00000012694,ENSDARG00000012827,ENSDARG00000012945,ENSDARG00000013598,ENSDARG00000013771,ENSDARG00000014498,ENSDARG00000014591,ENSDARG00000014770,ENSDARG00000015065,ENSDARG00000015887,ENSDARG00000015902,ENSDARG00000016065,ENSDARG00000016319,ENSDARG00000017565,ENSDARG00000018022,ENSDARG00000018569,ENSDARG00000019457,ENSDARG00000019742,ENSDARG00000019772,ENSDARG00000021572,ENSDARG00000022000,ENSDARG00000022254,ENSDARG00000023683,ENSDARG00000024032,ENSDARG00000025436,ENSDARG00000026335,ENSDARG00000026726,ENSDARG00000026990,ENSDARG00000028058,ENSDARG00000028163,ENSDARG00000029720,ENSDARG00000029722,ENSDARG00000030161,ENSDARG00000030479,ENSDARG00000030602,ENSDARG00000031647,ENSDARG00000031745,ENSDARG00000032639,ENSDARG00000032746,ENSDARG00000035632,ENSDARG00000035700,ENSDARG00000036084,ENSDARG00000036628,ENSDARG00000036888,ENSDARG00000036903,ENSDARG00000036940,ENSDARG00000037116,ENSDARG00000037487,ENSDARG00000037758,ENSDARG00000038095,ENSDARG00000038541,ENSDARG00000038687,ENSDARG00000038968,ENSDARG00000039351,ENSDARG00000039516,ENSDARG00000039517,ENSDARG00000039563,ENSDARG00000039579,ENSDARG00000040076,ENSDARG00000040133,ENSDARG00000040249,ENSDARG00000040251,ENSDARG00000040319,ENSDARG00000041041,ENSDARG00000041081,ENSDARG00000041835,ENSDARG00000041919,ENSDARG00000041923,ENSDARG00000041959,ENSDARG00000042172,ENSDARG00000042644,ENSDARG00000042698,ENSDARG00000042977,ENSDARG00000042984,ENSDARG00000043182,ENSDARG00000043249,ENSDARG00000043317,ENSDARG00000043509,ENSDARG00000043586,ENSDARG00000043719,ENSDARG00000044415,ENSDARG00000044541,ENSDARG00000044612,ENSDARG00000044613,ENSDARG00000044694,ENSDARG00000045391,ENSDARG00000045506,ENSDARG00000045877,ENSDARG00000046148,ENSDARG00000051920,ENSDARG00000052039,ENSDARG00000052207,ENSDARG00000052322,ENSDARG00000052361,ENSDARG00000052747,ENSDARG00000053131,ENSDARG00000053136,ENSDARG00000053311,ENSDARG00000053831,ENSDARG00000053990,ENSDARG00000054968,ENSDARG00000055100,ENSDARG00000055186,ENSDARG00000055276,ENSDARG00000055278,ENSDARG00000055388,ENSDARG00000056133,ENSDARG00000056330,ENSDARG00000056623,ENSDARG00000056627,ENSDARG00000056725,ENSDARG00000056798,ENSDARG00000057113,ENSDARG00000057121,ENSDARG00000057241,ENSDARG00000057633,ENSDARG00000058045,ENSDARG00000058053,ENSDARG00000058068,ENSDARG00000058179,ENSDARG00000058389,ENSDARG00000058570,ENSDARG00000058964,ENSDARG00000059348,ENSDARG00000059866,ENSDARG00000059993,ENSDARG00000060322,ENSDARG00000060542,ENSDARG00000060662,ENSDARG00000062111,ENSDARG00000062478,ENSDARG00000062489,ENSDARG00000063347,ENSDARG00000063435,ENSDARG00000067794,ENSDARG00000068141,ENSDARG00000068275,ENSDARG00000068431,ENSDARG00000068681,ENSDARG00000068784,ENSDARG00000068857,ENSDARG00000068966,ENSDARG00000068969,ENSDARG00000068991,ENSDARG00000068993,ENSDARG00000068995,ENSDARG00000069028,ENSDARG00000069114,ENSDARG00000069133,ENSDARG00000069171,ENSDARG00000069199,ENSDARG00000069376,ENSDARG00000069733,ENSDARG00000069978,ENSDARG00000070571,ENSDARG00000070669,ENSDARG00000070755,ENSDARG00000070873,ENSDARG00000070922,ENSDARG00000071018,ENSDARG00000071103,ENSDARG00000071143,ENSDARG00000071355,ENSDARG00000071414,ENSDARG00000071499,ENSDARG00000073675,ENSDARG00000074235,ENSDARG00000074501,ENSDARG00000074591,ENSDARG00000074656,ENSDARG00000074772,ENSDARG00000075045,ENSDARG00000075161,ENSDARG00000075163,ENSDARG00000075592,ENSDARG00000076182,ENSDARG00000076306,ENSDARG00000076574,ENSDARG00000076710,ENSDARG00000076858,ENSDARG00000077240,ENSDARG00000077288,ENSDARG00000077860,ENSDARG00000078042,ENSDARG00000078155,ENSDARG00000078177,ENSDARG00000078643,ENSDARG00000078707,ENSDARG00000078729,ENSDARG00000079315,ENSDARG00000079353,ENSDARG00000079497,ENSDARG00000079515,ENSDARG00000079553,ENSDARG00000086173,ENSDARG00000086254,ENSDARG00000086874,ENSDARG00000087359,ENSDARG00000087474,ENSDARG00000087751,ENSDARG00000087857,ENSDARG00000088251,ENSDARG00000088680,ENSDARG00000089043,ENSDARG00000089383,ENSDARG00000089661,ENSDARG00000089873,ENSDARG00000089901,ENSDARG00000090119,ENSDARG00000090421,ENSDARG00000090649,ENSDARG00000090730,ENSDARG00000090873,ENSDARG00000090890,ENSDARG00000090953,ENSDARG00000091058,ENSDARG00000091280,ENSDARG00000091411,ENSDARG00000091734,ENSDARG00000092039,ENSDARG00000092074,ENSDARG00000092106,ENSDARG00000092283,ENSDARG00000092361,ENSDARG00000092381,ENSDARG00000092653,ENSDARG00000092883,ENSDARG00000092892,ENSDARG00000093048,ENSDARG00000093157,ENSDARG00000093198,ENSDARG00000093570,ENSDARG00000093608,ENSDARG00000093857,ENSDARG00000094002,ENSDARG00000094012,ENSDARG00000094451,ENSDARG00000094511,ENSDARG00000094537,ENSDARG00000094693,ENSDARG00000094984,ENSDARG00000095193,ENSDARG00000095627,ENSDARG00000095673,ENSDARG00000095939,ENSDARG00000096528,ENSDARG00000097181,ENSDARG00000097782,ENSDARG00000097816,ENSDARG00000098477,ENSDARG00000098481,ENSDARG00000098602,ENSDARG00000098696,ENSDARG00000098700,ENSDARG00000098752,ENSDARG00000098903,ENSDARG00000099169,ENSDARG00000099175,ENSDARG00000099476,ENSDARG00000099738,ENSDARG00000099982,ENSDARG00000100095,ENSDARG00000100161,ENSDARG00000100484,ENSDARG00000100649,ENSDARG00000100899,ENSDARG00000101030,ENSDARG00000101040,ENSDARG00000101212,ENSDARG00000101366,ENSDARG00000101654,ENSDARG00000101675,ENSDARG00000102211,ENSDARG00000102296,ENSDARG00000102299,ENSDARG00000102493,ENSDARG00000102514,ENSDARG00000102594,ENSDARG00000102776,ENSDARG00000102945,ENSDARG00000103077,ENSDARG00000103276,ENSDARG00000103466,ENSDARG00000103747,ENSDARG00000103799,ENSDARG00000104045,ENSDARG00000104077,ENSDARG00000104243,ENSDARG00000104290,ENSDARG00000104359,ENSDARG00000104396,ENSDARG00000104795,ENSDARG00000105033,ENSDARG00000105261,ENSDARG00000105263,ENSDARG00000105481,ENSDARG00000105615,ENSDARG00000106991,ENSDARG00000107066,ENSDARG00000107486,ENSDARG00000109442,ENSDARG00000111357,ENSDARG00000111840,ENSDARG00000112125,ENSDARG00000114454,ENSDARG00000115610
GO:0048246	macrophage chemotaxis	12	4	0.31	0.00017	ENSDARG00000004378,ENSDARG00000012395,ENSDARG00000018283,ENSDARG00000026350,ENSDARG00000038010,ENSDARG00000041041,ENSDARG00000042440,ENSDARG00000044001,ENSDARG00000062632,ENSDARG00000077850,ENSDARG00000098700,ENSDARG00000114451
GO:0006457	protein folding	123	11	3.13	0.00030	ENSDARG00000002016,ENSDARG00000002682,ENSDARG00000003035,ENSDARG00000003570,ENSDARG00000004187,ENSDARG00000007385,ENSDARG00000007409,ENSDARG00000008243,ENSDARG00000008433,ENSDARG00000008447,ENSDARG00000009212,ENSDARG00000009315,ENSDARG00000010021,ENSDARG00000010478,ENSDARG00000010745,ENSDARG00000011652,ENSDARG00000012381,ENSDARG00000013475,ENSDARG00000014015,ENSDARG00000014536,ENSDARG00000015088,ENSDARG00000015422,ENSDARG00000016139,ENSDARG00000016173,ENSDARG00000016754,ENSDARG00000016769,ENSDARG00000017874,ENSDARG00000017891,ENSDARG00000018263,ENSDARG00000018491,ENSDARG00000019339,ENSDARG00000019525,ENSDARG00000019941,ENSDARG00000021252,ENSDARG00000021924,ENSDARG00000021973,ENSDARG00000022684,ENSDARG00000022918,ENSDARG00000024317,ENSDARG00000024746,ENSDARG00000025391,ENSDARG00000026895,ENSDARG00000028396,ENSDARG00000029063,ENSDARG00000029150,ENSDARG00000029688,ENSDARG00000030241,ENSDARG00000030972,ENSDARG00000033370,ENSDARG00000033567,ENSDARG00000033599,ENSDARG00000035043,ENSDARG00000037108,ENSDARG00000037284,ENSDARG00000037403,ENSDARG00000037488,ENSDARG00000038835,ENSDARG00000038978,ENSDARG00000039363,ENSDARG00000039459,ENSDARG00000040707,ENSDARG00000040984,ENSDARG00000041110,ENSDARG00000041394,ENSDARG00000041530,ENSDARG00000042157,ENSDARG00000043157,ENSDARG00000043727,ENSDARG00000044431,ENSDARG00000045017,ENSDARG00000045399,ENSDARG00000051762,ENSDARG00000052625,ENSDARG00000052842,ENSDARG00000052881,ENSDARG00000055723,ENSDARG00000056005,ENSDARG00000056160,ENSDARG00000056167,ENSDARG00000056210,ENSDARG00000058030,ENSDARG00000058445,ENSDARG00000058494,ENSDARG00000058579,ENSDARG00000059097,ENSDARG00000061228,ENSDARG00000063030,ENSDARG00000067613,ENSDARG00000067796,ENSDARG00000069421,ENSDARG00000069996,ENSDARG00000076290,ENSDARG00000077174,ENSDARG00000077950,ENSDARG00000078059,ENSDARG00000079462,ENSDARG00000087206,ENSDARG00000087473,ENSDARG00000089626,ENSDARG00000090741,ENSDARG00000092362,ENSDARG00000092798,ENSDARG00000093125,ENSDARG00000098361,ENSDARG00000098749,ENSDARG00000099301,ENSDARG00000099383,ENSDARG00000099921,ENSDARG00000100559,ENSDARG00000102295,ENSDARG00000102640,ENSDARG00000102808,ENSDARG00000103234,ENSDARG00000103643,ENSDARG00000103846,ENSDARG00000103915,ENSDARG00000103979,ENSDARG00000103994,ENSDARG00000104066,ENSDARG00000104343,ENSDARG00000104674,ENSDARG00000104837,ENSDARG00000105116
GO:0009226	nucleotide-sugar biosynthetic process	15	4	0.38	0.00045	ENSDARG00000024112,ENSDARG00000024443,ENSDARG00000024654,ENSDARG00000026629,ENSDARG00000030786,ENSDARG00000032650,ENSDARG00000037307,ENSDARG00000037654,ENSDARG00000038398,ENSDARG00000039666,ENSDARG00000039669,ENSDARG00000039892,ENSDARG00000052170,ENSDARG00000056102,ENSDARG00000115870
GO:0034030	ribonucleoside bisphosphate biosynthetic...	28	5	0.71	0.00063	ENSDARG00000003311,ENSDARG00000004402,ENSDARG00000004979,ENSDARG00000006773,ENSDARG00000008192,ENSDARG00000010098,ENSDARG00000010555,ENSDARG00000012387,ENSDARG00000015918,ENSDARG00000021346,ENSDARG00000027495,ENSDARG00000037781,ENSDARG00000038639,ENSDARG00000042747,ENSDARG00000044142,ENSDARG00000055652,ENSDARG00000056600,ENSDARG00000057099,ENSDARG00000061638,ENSDARG00000069029,ENSDARG00000069279,ENSDARG00000071021,ENSDARG00000098453,ENSDARG00000099079,ENSDARG00000099960,ENSDARG00000100185,ENSDARG00000103735,ENSDARG00000104732
