ZFA:0000036	3.384640108307817E-7	3.171407781484424E-4	"liver and biliary system"
ZFA:0000123	5.281205186352359E-7	4.948489259612161E-4	"liver"
ZFA:0001491	5.281205186352359E-7	4.948489259612161E-4	"solid compound organ"
ZFA:0000124	5.514428955059706E-7	5.167019930890944E-4	"liver primordium"
ZFA:0000339	2.046850001451463E-6	0.0019178984513600209	"digestive system"
ZFA:0000017	1.2975833539194553E-5	0.012158356026225297	"endoderm"
ZFA:0000368	1.6000591573853965E-5	0.014992554304701165	"integument"
ZFA:0005738	3.675294435406316E-5	0.03443750885975718	"intestinal bulb primordium"
